"status_id","created_at","user_id","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x25330385195",2010-09-23 18:22:05,"x25073877","realDonaldTrump","Don't forget to tune in tonight at 10 p.m. on NBC for another action packed episode of The Apprentice.   http://bit.ly/bnAuAv","Twitter Web Client",125,,,,FALSE,FALSE,7,44,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1773561338",2009-05-12 14:07:28,"x25073877","realDonaldTrump","""My persona will never be that of a wallflower - I’d rather build walls than cling to them"" --Donald J. Trump","Twitter Web Client",109,,,,FALSE,FALSE,1974,1526,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x25436192384",2010-09-24 20:27:35,"x25073877","realDonaldTrump","See the new sizzle reel for The Apprentice   http://bit.ly/ax8nah","Twitter Web Client",65,,,,FALSE,FALSE,15,38,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1741160716",2009-05-08 20:40:15,"x25073877","realDonaldTrump","New Blog Post: Celebrity Apprentice Finale and Lessons Learned Along the Way: http://tinyurl.com/qlux5e","Twitter Web Client",103,,,,FALSE,FALSE,32,10,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x24024630761",2010-09-09 16:29:27,"x25073877","realDonaldTrump","Coming up soon: The two hour premiere of The Apprentice. Next Thursday, September 16th, at 9  pm on NBC.    http://bit.ly/bMB4CH","Twitter Web Client",128,,,,FALSE,FALSE,12,37,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x3427503309",2009-08-20 13:43:22,"x25073877","realDonaldTrump","-- Watch Donald Trump's recent appearance on The Late Show with David Letterman: http://tinyurl.com/klts6b","Twitter Web Client",106,,,,FALSE,FALSE,8,3,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x2317112756",2009-06-24 22:09:19,"x25073877","realDonaldTrump","Donald Trump’s commercial-free WWE Raw does big rating: http://tinyurl.com/nxvquo","Twitter Web Client",81,,,,FALSE,FALSE,14,17,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x2222067805",2009-06-18 13:26:53,"x25073877","realDonaldTrump","RE: FB Vanity URLs: SF Chronicle - ""David Beckham was one of the first, along with Britney Spears & Donald Trump."" http://tinyurl.com/ln4lol","Twitter Web Client",140,,,,FALSE,FALSE,18,18,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x2614325575",2009-07-13 14:03:38,"x25073877","realDonaldTrump","""Be aware of things that seem inexplicable because they can be a big step towards innovation."" --Donald J. Trump http://tinyurl.com/pqpfvm","Twitter Web Client",138,,,,FALSE,FALSE,25,13,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x2779566791",2009-07-22 15:32:52,"x25073877","realDonaldTrump","Congrats to winners from around the world who entered the ""Think Like A Champion"" signed book/keychain contest! http://tinyurl.com/pqpfvm","Twitter Web Client",137,,,,FALSE,FALSE,8,7,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x26652912130",2010-10-07 14:22:41,"x25073877","realDonaldTrump","Scotland is beautiful and Trump Internatonal Golf Links-Scotland is progressing beautifully as well.  http://bit.ly/bUWWNb","Twitter Web Client",122,,,,FALSE,FALSE,7,24,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x22812888292",2010-09-02 16:37:23,"x25073877","realDonaldTrump","Check out Trump International Hotel & Tower New York --spectacular! http://www.trump.com/Hotel_Collection/Trump_New_york/Trump_New_York.asp","Twitter Web Client",139,,,,FALSE,FALSE,20,29,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x14356570783617025",2010-12-13 16:30:47,"x25073877","realDonaldTrump","All the hotels currently open in the Trump Hotel Collection have been nominated for Travel & Leisure's ""World's Best Awards 2011"" .....","Twitter Web Client",135,,,,FALSE,FALSE,13,25,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1949899014",2009-05-28 18:03:34,"x25073877","realDonaldTrump","""You have to know when to call it quits and when to keep moving forward."" --Donald J. Trump http://www.trumpthinklikeachampion.com","Twitter Web Client",130,,,,FALSE,FALSE,25,40,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1826225450",2009-05-17 15:00:03,"x25073877","realDonaldTrump","""Don’t be afraid of being unique - it's like being afraid of your best self."" --Donald J. Trump http://tinyurl.com/pqpfvm","Twitter Web Client",121,,,,FALSE,FALSE,26,15,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x14359503306752000",2010-12-13 16:42:27,"x25073877","realDonaldTrump","...Trump International Hotel Las Vegas, and Trump International Hotel & Tower Waikiki Beach Walk. http://tlworldsbest.roiresearch.com/.","Twitter Web Client",135,,,,FALSE,FALSE,10,16,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x7461789721698304",2010-11-24 15:53:23,"x25073877","realDonaldTrump","Watch CNN tomorrow at 2 pm & 5 pm and on Friday at 7 pm & 11 pm for a Thanksgiving Special hosted by John King. I'll be a featured guest.","Twitter Web Client",137,,,,FALSE,FALSE,13,32,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x2184650461",2009-06-15 23:13:05,"x25073877","realDonaldTrump","Thanks to all for your thoughtful birthday wishes – Donald Trump","Twitter Web Client",64,,,,FALSE,FALSE,31,39,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x12960183131045888",2010-12-09 20:02:03,"x25073877","realDonaldTrump","Tonight is the Apprentice finale---and it's a fantastic episode in every way, with the great Liza Minnelli performing and a new Apprentice!","Twitter Web Client",139,,,,FALSE,FALSE,10,58,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x1836131903",2009-05-18 14:26:00,"x25073877","realDonaldTrump","""We win in our lives by having a champion's view of each moment."" --Donald J. Trump http://tinyurl.com/pqpfvm","Twitter Web Client",109,,,,FALSE,FALSE,99,66,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x26551913010",2010-10-06 13:40:23,"x25073877","realDonaldTrump","I'm honored to be presented the award of Doctor of Business Administration Honoris Causa from Robert Gordon University in Aberdeen, Scotland","Twitter Web Client",140,,,,FALSE,FALSE,11,35,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x17979321264115714",2010-12-23 16:26:18,"x25073877","realDonaldTrump","Wishing everyone a very Happy Holiday season!","Twitter Web Client",45,,,,FALSE,FALSE,8330,9527,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x2891870497",2009-07-28 15:50:31,"x25073877","realDonaldTrump","Check out a list of Donald Trump's books for summer reading at the Trump University Blog: http://tinyurl.com/knyswt","Twitter Web Client",115,,,,FALSE,FALSE,26,30,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x17572473837",2010-07-02 13:41:07,"x25073877","realDonaldTrump","Wishing everyone a wonderful Independence Day weekend. We have a lot to be thankful for.","Twitter Web Client",88,,,,FALSE,FALSE,12,30,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x20307691790",2010-08-04 14:19:20,"x25073877","realDonaldTrump","Performing live on the Miss Universe Pageant from the Mandalay Bay Resort & Casino will be Telemundo, Orianthi, John Legend and The Roots.","Twitter Web Client",138,,,,FALSE,FALSE,8,27,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x15860673821",2010-06-10 16:10:39,"x25073877","realDonaldTrump","WSJ covers Ride of Fame http://online.wsj.com/article/SB10001424052748704575304575297082506166258.html?mod=WSJ_NY_RealEstate_MIDDLE_LSMini","Twitter Web Client",138,,,,FALSE,FALSE,4,10,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x17254625071",2010-06-28 14:22:11,"x25073877","realDonaldTrump","""Trading Shots with Donald Trump""--a great article in the Wall Street Journal
http://bit.ly/c9eZbq","Twitter Web Client",98,,,,FALSE,FALSE,11,23,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x14171725850",2010-05-17 16:48:39,"x25073877","realDonaldTrump","Congratulations to our new Miss USA,  the beautiful Rima Fakih.  Rima will represent us well at Miss Universe and be a wonderful Miss USA .","Twitter Web Client",139,,,,FALSE,FALSE,183,113,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x15780161325",2010-06-09 13:03:30,"x25073877","realDonaldTrump","Check out Gray Line's site for the Donald Trump Ride of Fame... http://www.newyorksightseeing.com/","Twitter Web Client",98,,,,FALSE,FALSE,5,8,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x10932826995",2010-03-23 16:26:23,"x25073877","realDonaldTrump","The Trump Hotel Collection is currently nominated for Conde Nast Traveler Readers Choice Awards, Travel & Leisure and World Travel Awards.","Twitter Web Client",138,,,,FALSE,FALSE,13,17,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x12104502409",2010-04-13 13:49:15,"x25073877","realDonaldTrump","Looking forward to seeing the World Champion Yankees today on opening day!","Twitter Web Client",74,,,,FALSE,FALSE,29,72,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x9696989458",2010-02-26 21:18:26,"x25073877","realDonaldTrump","From Donald Trump: “I’m so proud of my wife Melania and the launch of her new jewelry line, to debut on QVC on April 30th at 9 p.m.”","Twitter Web Client",132,,,,FALSE,FALSE,21,26,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x10528960360",2010-03-15 18:21:52,"x25073877","realDonaldTrump","The new season of the Celebrity Apprentice is off to a great start-- last night it swept the 10 p.m. hour in every key demographic.","Twitter Web Client",131,,,,FALSE,FALSE,6,24,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x8083871612",2010-01-22 20:51:00,"x25073877","realDonaldTrump","Golf Channel & Donald Trump's World of Golf host a Celebrity Match 1/25 @ TNGC LA, CA - Mark Wahlberg vs. Kevin Dillon http://bit.ly/4MubN6","Twitter Web Client",139,,,,FALSE,FALSE,3,13,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x16225665355",2010-06-15 13:49:20,"x25073877","realDonaldTrump","Had a fantastic dinner last night at Quattro, in the Trump SoHo Hotel. It's already one of the hottest new restaurants in the city.","Twitter Web Client",131,,,,FALSE,FALSE,4,12,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x10027087487",2010-03-05 14:51:32,"x25073877","realDonaldTrump","From Donald Trump: Andrea Bocelli @ Mar-a-Lago - Many say best night of entertainment in long history of Palm Beach http://bit.ly/2fNgOz","Twitter Web Client",136,,,,FALSE,FALSE,11,9,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x14848387814",2010-05-27 17:24:31,"x25073877","realDonaldTrump","The Dunes here are amazing, and  they're how I learned about geomorphology, which is the study of movement landforms. We've had a great trip","Twitter Web Client",140,,,,FALSE,FALSE,392,251,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x13314425371",2010-05-03 16:38:31,"x25073877","realDonaldTrump","Also appearing on the Miss USA Pageant will be Country Superstar Trace Adkins and Pop Rock Sensation Boys Like Girls...","Twitter Web Client",119,,,,FALSE,FALSE,15,12,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x8770493686",2010-02-07 16:54:42,"x25073877","realDonaldTrump","Superbowl Sunday is a great American tradition. The Colts and Saints are already champions, but may the best team win!","Twitter Web Client",118,,,,FALSE,FALSE,8,20,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x12642103351",2010-04-22 14:31:53,"x25073877","realDonaldTrump","Melania and I will be appearing on The View tomorrow at 11 a.m. on CBS. Tune in for some great fun!","Twitter Web Client",99,,,,FALSE,FALSE,6,20,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x19855387501",2010-07-29 21:13:03,"x25073877","realDonaldTrump","and stay at  the fantastic Trump International Hotel Las Vegas ...http://www.trump.com/Hotel_Collection/Trump_Las_Vegas/Trump_Las_Vegas.asp","Twitter Web Client",139,,,,FALSE,FALSE,5,17,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x13444373897",2010-05-05 19:57:24,"x25073877","realDonaldTrump","We're all very happy to hear of Bret Michael's progress and send our best wishes for his full recovery.","Twitter Web Client",103,,,,FALSE,FALSE,9,39,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x19000595542",2010-07-20 15:10:28,"x25073877","realDonaldTrump","I'm proud to accept the 2010 HollyRod Foundation Humanitarian Award from Holly Robinson Peete, who raised $700,000 on Celebrity Apprentice","Twitter Web Client",138,,,,FALSE,FALSE,17,75,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x19918744500",2010-07-30 15:41:45,"x25073877","realDonaldTrump","Enter the contest....http://www.facebook.com/sertamattress...and stay at Trump International Hotel Las Vegas","Twitter Web Client",108,,,,FALSE,FALSE,7,26,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x13074208628",2010-04-29 15:22:03,"x25073877","realDonaldTrump","Melania will be on QVC tomorrow night at 9 p.m. ET to introduce her beautiful and inspiring Melania Timepieces & Fashion Jewelry collection.","Twitter Web Client",140,,,,FALSE,FALSE,16,24,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x11698350863",2010-04-06 13:33:50,"x25073877","realDonaldTrump","Last night Melania and I attended the Skating with the Stars Gala at Wollman Rink in Central Park, it was fantastic. Stay tuned for Part 2..","Twitter Web Client",140,,,,FALSE,FALSE,3,3,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x22207798183",2010-08-26 20:42:57,"x25073877","realDonaldTrump","The Miss Universe Pageant raked in some great ratings!  A great job by everyone.","Twitter Web Client",80,,,,FALSE,FALSE,13,41,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x14691984203",2010-05-25 13:16:32,"x25073877","realDonaldTrump","Ivanka caught up with Bret and Holly backstage. Both Bret and Holly were champions all the way.   http://bit.ly/ckmKKU","Twitter Web Client",118,,,,FALSE,FALSE,7,12,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x14785010269",2010-05-26 19:59:58,"x25073877","realDonaldTrump","The North Coast of Scotland is spectacular--the sea, the sand dunes, the rolling bluffs--we walked the course and it is fantastic.","Twitter Web Client",130,,,,FALSE,FALSE,6,13,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x10683036402",2010-03-18 18:17:47,"x25073877","realDonaldTrump","I am happy to announce that theoriginal Apprentice --which will offer job opportunities to those in need--is coming back.","Twitter Web Client",121,,,,FALSE,FALSE,11,46,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x16951303040",2010-06-24 18:44:46,"x25073877","realDonaldTrump","The Eric Trump Foundation has raised over $1,000,000 towards St. Jude Children's Research Hospital.  http://twitter.com/EricTrumpFdn","Twitter Web Client",132,,,,FALSE,FALSE,6,35,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x19855081470",2010-07-29 21:07:57,"x25073877","realDonaldTrump","I'm helping the Serta Counting Sheep get back to work. Enter the contest http://www.facebook.com/sertamattress and win a trip to Las Vegas..","Twitter Web Client",140,,,,FALSE,FALSE,24,38,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x14305093521",2010-05-19 16:58:56,"x25073877","realDonaldTrump","Put  this on your calendar: The Celebrity Apprentice live finale is this Sunday at 9 p.m. on NBC. Who will be the next Celebrity Apprentice?","Twitter Web Client",140,,,,FALSE,FALSE,5,19,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x12707966134",2010-04-23 15:22:08,"x25073877","realDonaldTrump","To put on your calendar for May: Miss USA 2010, live from Las Vegas on May 16th, 7 p.m. ET on NBC. I'll be there--tune in for a great show!","Twitter Web Client",139,,,,FALSE,FALSE,4,26,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x11266002473",2010-03-29 19:31:25,"x25073877","realDonaldTrump","The NYC casting call for The Apprentice is thisThursday, April 1 at Trump Tower. For all the information you need, go to NBC.com/casting.","Twitter Web Client",137,,,,FALSE,FALSE,44,31,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x20307423177",2010-08-04 14:15:22,"x25073877","realDonaldTrump","The Miss Universe Pageant will be on August 23 (9-11 p.m. on NBC, ET) with Bret Michaels and Natalie Morales to co-host, live from Las Vegas","Twitter Web Client",140,,,,FALSE,FALSE,6,35,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x15782670445",2010-06-09 13:46:06,"x25073877","realDonaldTrump","Rima Fakih, our beautiful Miss USA, rode with me on the Gray Line Ride of Fame yesterday... 
 http://www.missuniverse.com/missusa","Twitter Web Client",129,,,,FALSE,FALSE,4,8,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x14764340745",2010-05-26 13:51:37,"x25073877","realDonaldTrump","Scotland is beautiful. I spent several years looking for the right place, visiting over 200 sites, and this is absolutely the right place!","Twitter Web Client",138,,,,FALSE,FALSE,11,23,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x20980599529",2010-08-12 14:46:08,"x25073877","realDonaldTrump","Eric's Sept. 14th event will be held at Trump National Golf Club Westchester. http://www.trump.com/Golf_Clubs/Westchester/Westchester.asp","Twitter Web Client",137,,,,FALSE,FALSE,2,9,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x14371483646",2010-05-20 16:22:40,"x25073877","realDonaldTrump","The latest update on Bret Michaels is that he's making every effort to attend the live finale of Celebrity Apprentice on Sunday--so tune in!","Twitter Web Client",140,,,,FALSE,FALSE,6,20,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x10723856371",2010-03-19 14:08:33,"x25073877","realDonaldTrump","Last week's episode of the Celebrity Apprentice set the stage for a great new season. Tune in this Sunday on NBC for even more excitement.","Twitter Web Client",138,,,,FALSE,FALSE,6,12,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x152823189410545665",2011-12-30 18:47:42,"x25073877","realDonaldTrump","When will the US government finally classify China as a currency manipulator? China is robbing us blind and @BarackObama defends them.","Twitter Web Client",134,,,,FALSE,FALSE,44,217,,,,,,,,,,,,,,"x813286","BarackObama","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x21598934653",2010-08-19 18:35:42,"x25073877","realDonaldTrump","The original Apprentice returns with a two hour premiere on Thursday September 16th. Looking forward to a fantastic season!","Twitter Web Client",123,,,,FALSE,FALSE,11,61,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x16393424310",2010-06-17 14:36:38,"x25073877","realDonaldTrump","Tune in tonight at 9 pm on TV One for ""The Ultimate Merger"" starring the one and only Omarosa and twelve brave bachelors ...","Twitter Web Client",124,,,,FALSE,FALSE,17,28,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x16700609758",2010-06-21 15:18:47,"x25073877","realDonaldTrump","For more information on tonight's two hour telethon, 8 to 10 p.m.:  http://twitter.com/kingsthings","Twitter Web Client",98,,,,FALSE,FALSE,4,14,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x7677152231",2010-01-12 18:05:08,"x25073877","realDonaldTrump","Celebrity Apprentice returns to NBC, Sunday, 3/14, 9-11PM ET/PT. Outstanding list of celebrities & season should be the best one yet!","Twitter Web Client",133,,,,FALSE,FALSE,7,22,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x13314652289",2010-05-03 16:43:27,"x25073877","realDonaldTrump","Providing backstage commentary at the Miss USA Pageant will be comedic mother-daughter duo Joan and Melissa Rivers. A fantastic lineup!","Twitter Web Client",135,,,,FALSE,FALSE,8,8,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x21004161659",2010-08-12 20:46:14,"x25073877","realDonaldTrump","Check out the last webisode www.youtube.com/user/mattressserta in our 3 part series featuring me with Serta. Which one was your favorite?","Twitter Web Client",137,,,,FALSE,FALSE,5,9,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x15275512684",2010-06-02 20:37:49,"x25073877","realDonaldTrump","I'll be turning the table on Larry King this Saturday night.  I'll be interviewing him in honor of the 25th Anniversary of his show.","Twitter Web Client",132,,,,FALSE,FALSE,10,27,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x19854825601",2010-07-29 21:03:44,"x25073877","realDonaldTrump","Could this be my newest apprentice? http://www.youtube.com/user/MattressSerta ...Enter the contest .. .http://www.facebook.com/sertamattress","Twitter Web Client",140,,,,FALSE,FALSE,7,21,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x16781267906",2010-06-22 16:09:28,"x25073877","realDonaldTrump","Great job on the Larry King Live Gulf Telethon last night--$1.3 million was raised in 2 hours.","Twitter Web Client",94,,,,FALSE,FALSE,8,22,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x11889453121",2010-04-09 16:36:36,"x25073877","realDonaldTrump","This is a terrific day for downtown New York. Trump SoHo is unlike anything else. Be sure to visit this fantastic hotel soon!","Twitter Web Client",125,,,,FALSE,FALSE,9,11,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x18943266082",2010-07-19 21:03:25,"x25073877","realDonaldTrump","and yet another ...all of them are spectacular.  http://www.trump.com/Golf_Clubs/Westchester/Westchester.asp","Twitter Web Client",108,,,,FALSE,FALSE,4,8,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x18941700846",2010-07-19 20:29:52,"x25073877","realDonaldTrump","Visited some very beautiful golf courses this weekend...this is one...http://www.trump.com/Golf_Clubs/Hudson_Valley/Hudson_Valley.asp","Twitter Web Client",133,,,,FALSE,FALSE,4,10,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
